Energy Source,Unit,Quantity,CO2 Emission (tonnes),Carbon Footprint Value (kg CO2e)
Industrial Waste,kg,5360.07,8.040105,8040.11
Industrial Waste,kg,4775.06,7.16259,7162.59
Industrial Waste,kg,3898.19,5.847285,5847.28
Industrial Waste,kg,8875.37,13.313055,13313.06
Industrial Waste,kg,8940.4,13.4106,13410.6
Industrial Waste,kg,3364.81,5.047215,5047.22
Industrial Waste,kg,6154.55,9.231825,9231.83
Industrial Waste,kg,9269.81,13.904715,13904.72
Industrial Waste,kg,9620.96,14.43144,14431.44
Industrial Waste,kg,5094.5,7.64175,7641.75
Industrial Waste,kg,4533.72,6.80058,6800.58
Industrial Waste,kg,2794.16,4.19124,4191.24
Industrial Waste,kg,9589.13,14.383695,14383.69
Industrial Waste,kg,1436.71,2.155065,2155.07
Industrial Waste,kg,5802.5,8.70375,8703.75
Industrial Waste,kg,2832.68,4.24902,4249.02
Industrial Waste,kg,2797.29,4.195935,4195.94
Industrial Waste,kg,4055.64,6.08346,6083.46
Industrial Waste,kg,9987.94,14.98191,14981.91
Industrial Waste,kg,559.11,0.838665,838.66
Industrial Waste,kg,5789.63,8.684445,8684.44
Industrial Waste,kg,834.9,1.25235,1252.35
Industrial Waste,kg,1553.66,2.33049,2330.49
Industrial Waste,kg,4401.23,6.601845,6601.84
Industrial Waste,kg,5109.5,7.66425,7664.25
Industrial Waste,kg,2595.34,3.89301,3893.01
Industrial Waste,kg,3171.41,4.757115,4757.11
Industrial Waste,kg,878.8,1.3182,1318.2
Industrial Waste,kg,3039.17,4.558755,4558.76
Industrial Waste,kg,9665.92,14.49888,14498.88
Industrial Waste,kg,9447.63,14.171445,14171.44
Industrial Waste,kg,3355.43,5.033145,5033.15
Industrial Waste,kg,5712.83,8.569245,8569.25
Industrial Waste,kg,9096.86,13.64529,13645.29
Industrial Waste,kg,71.78,0.10767,107.67
Industrial Waste,kg,8108.73,12.163095,12163.09
Industrial Waste,kg,9484.21,14.226315,14226.31
Industrial Waste,kg,922.34,1.38351,1383.51
Industrial Waste,kg,1622.86,2.43429,2434.29
Industrial Waste,kg,9607.86,14.41179,14411.79
Industrial Waste,kg,5380.03,8.070045,8070.05
Industrial Waste,kg,151.82,0.22773,227.73
Industrial Waste,kg,2583.74,3.87561,3875.61
Industrial Waste,kg,4504.94,6.75741,6757.41
Industrial Waste,kg,6932.16,10.39824,10398.24
Industrial Waste,kg,7334.27,11.001405,11001.41
Industrial Waste,kg,9954.26,14.93139,14931.39
Industrial Waste,kg,2882.24,4.32336,4323.36
Industrial Waste,kg,5386.82,8.08023,8080.23
Industrial Waste,kg,5337.9,8.00685,8006.85
Industrial Waste,kg,4062.4,6.0936,6093.6
Industrial Waste,kg,1699.93,2.549895,2549.9
Industrial Waste,kg,9774.79,14.662185,14662.19
Industrial Waste,kg,8534.64,12.80196,12801.96
Industrial Waste,kg,4988.35,7.482525,7482.53
Industrial Waste,kg,6036.42,9.05463,9054.63
Industrial Waste,kg,2280.34,3.42051,3420.51
Industrial Waste,kg,5442.43,8.163645,8163.65
Industrial Waste,kg,6952.75,10.429125,10429.12
Industrial Waste,kg,5156.52,7.73478,7734.78
Industrial Waste,kg,9902.95,14.854425,14854.43
Industrial Waste,kg,6117.3,9.17595,9175.95
Industrial Waste,kg,3716.03,5.574045,5574.05
Industrial Waste,kg,7723.8,11.5857,11585.7
Industrial Waste,kg,1712.92,2.56938,2569.38
Industrial Waste,kg,3851.31,5.776965,5776.96
Industrial Waste,kg,3476.12,5.21418,5214.18
Industrial Waste,kg,4323.75,6.485625,6485.62
Industrial Waste,kg,7819.98,11.72997,11729.97
Industrial Waste,kg,4846.89,7.270335,7270.34
Industrial Waste,kg,7942.2,11.9133,11913.3
Industrial Waste,kg,5769.12,8.65368,8653.68
Industrial Waste,kg,3427.27,5.140905,5140.9
Industrial Waste,kg,8101.69,12.152535,12152.53
Industrial Waste,kg,2390.51,3.585765,3585.77
Industrial Waste,kg,2251.59,3.377385,3377.39
Industrial Waste,kg,5049.98,7.57497,7574.97
Industrial Waste,kg,2615.88,3.92382,3923.82
Industrial Waste,kg,100.78,0.15117,151.17
Industrial Waste,kg,6486.49,9.729735,9729.74
Industrial Waste,kg,5115.83,7.673745,7673.74
Industrial Waste,kg,4460.72,6.69108,6691.08
Industrial Waste,kg,9670.02,14.50503,14505.03
Industrial Waste,kg,5716.28,8.57442,8574.42
Industrial Waste,kg,8635.68,12.95352,12953.52
Industrial Waste,kg,1403.11,2.104665,2104.66
Industrial Waste,kg,5696.37,8.544555,8544.56
Industrial Waste,kg,8681.12,13.02168,13021.68
Industrial Waste,kg,5835.23,8.752845,8752.84
Industrial Waste,kg,7182.96,10.77444,10774.44
Industrial Waste,kg,3726.72,5.59008,5590.08
Industrial Waste,kg,933.57,1.400355,1400.36
Industrial Waste,kg,4584.42,6.87663,6876.63
Industrial Waste,kg,3950.85,5.926275,5926.28
Industrial Waste,kg,8671.93,13.007895,13007.9
Industrial Waste,kg,2447.51,3.671265,3671.27
Industrial Waste,kg,9667.67,14.501505,14501.5
Industrial Waste,kg,9581.8,14.3727,14372.7
Industrial Waste,kg,2483.84,3.72576,3725.76
Industrial Waste,kg,3487.04,5.23056,5230.56
Industrial Waste,kg,8956.6,13.4349,13434.9
Industrial Waste,kg,9666.56,14.49984,14499.84
Industrial Waste,kg,4439.96,6.65994,6659.94
Industrial Waste,kg,3216.76,4.82514,4825.14
Industrial Waste,kg,5265.68,7.89852,7898.52
Industrial Waste,kg,6880.81,10.321215,10321.22
Industrial Waste,kg,2742.01,4.113015,4113.02
Industrial Waste,kg,7367.37,11.051055,11051.06
Industrial Waste,kg,526.06,0.78909,789.09
Industrial Waste,kg,502.45,0.753675,753.67
Industrial Waste,kg,3869.01,5.803515,5803.52
Industrial Waste,kg,3541.2,5.3118,5311.8
Industrial Waste,kg,3163.18,4.74477,4744.77
Industrial Waste,kg,4915.29,7.372935,7372.94
Industrial Waste,kg,3214.13,4.821195,4821.2
Industrial Waste,kg,1930.66,2.89599,2895.99
Industrial Waste,kg,3101.6,4.6524,4652.4
Industrial Waste,kg,9749.29,14.623935,14623.94
Industrial Waste,kg,4117.02,6.17553,6175.53
Industrial Waste,kg,4452.68,6.67902,6679.02
Industrial Waste,kg,5769.68,8.65452,8654.52
Industrial Waste,kg,9833.57,14.750355,14750.35
Industrial Waste,kg,2423.6,3.6354,3635.4
Industrial Waste,kg,6816.01,10.224015,10224.02
Industrial Waste,kg,7162.69,10.744035,10744.03
Industrial Waste,kg,6077.17,9.115755,9115.75
Industrial Waste,kg,894.9,1.34235,1342.35
Industrial Waste,kg,6771.95,10.157925,10157.93
Industrial Waste,kg,650.31,0.975465,975.46
Industrial Waste,kg,5965.47,8.948205,8948.2
Industrial Waste,kg,7398.42,11.09763,11097.63
Industrial Waste,kg,2117.59,3.176385,3176.39
Industrial Waste,kg,8417.8,12.6267,12626.7
Industrial Waste,kg,313.23,0.469845,469.85
Industrial Waste,kg,8439.69,12.659535,12659.54
Industrial Waste,kg,4608.69,6.913035,6913.03
Industrial Waste,kg,2183.7,3.27555,3275.55
Industrial Waste,kg,1346.44,2.01966,2019.66
Industrial Waste,kg,9533.54,14.30031,14300.31
Industrial Waste,kg,735.93,1.103895,1103.89
Industrial Waste,kg,1998.94,2.99841,2998.41
Industrial Waste,kg,3484.75,5.227125,5227.12
Industrial Waste,kg,6206.15,9.309225,9309.23
Industrial Waste,kg,5452.56,8.17884,8178.84
Industrial Waste,kg,1265.18,1.89777,1897.77
Industrial Waste,kg,2904.38,4.35657,4356.57
Industrial Waste,kg,2395.13,3.592695,3592.7
Industrial Waste,kg,2143.29,3.214935,3214.93
Industrial Waste,kg,4117.33,6.175995,6176.0
Industrial Waste,kg,7043.27,10.564905,10564.91
Industrial Waste,kg,2182.35,3.273525,3273.52
Industrial Waste,kg,3673.12,5.50968,5509.68
Industrial Waste,kg,3915.27,5.872905,5872.91
Industrial Waste,kg,9764.8,14.6472,14647.2
Industrial Waste,kg,9547.12,14.32068,14320.68
Industrial Waste,kg,8003.37,12.005055,12005.06
Industrial Waste,kg,2424.17,3.636255,3636.26
Industrial Waste,kg,689.69,1.034535,1034.54
Industrial Waste,kg,3175.87,4.763805,4763.8
Industrial Waste,kg,2675.28,4.01292,4012.92
Industrial Waste,kg,5064.2,7.5963,7596.3
Industrial Waste,kg,7779.5,11.66925,11669.25
Industrial Waste,kg,8584.65,12.876975,12876.98
Industrial Waste,kg,8450.19,12.675285,12675.28
Industrial Waste,kg,3603.16,5.40474,5404.74
Industrial Waste,kg,6875.47,10.313205,10313.2
Industrial Waste,kg,3135.21,4.702815,4702.82
Industrial Waste,kg,618.45,0.927675,927.68
Industrial Waste,kg,7018.64,10.52796,10527.96
Industrial Waste,kg,108.18,0.16227,162.27
Industrial Waste,kg,4097.73,6.146595,6146.59
Industrial Waste,kg,3300.5,4.95075,4950.75
Industrial Waste,kg,6936.84,10.40526,10405.26
Industrial Waste,kg,7664.79,11.497185,11497.18
Industrial Waste,kg,3047.91,4.571865,4571.86
Industrial Waste,kg,8118.15,12.177225,12177.23
Industrial Waste,kg,2946.23,4.419345,4419.35
Industrial Waste,kg,4468.8,6.7032,6703.2
Industrial Waste,kg,7272.92,10.90938,10909.38
Industrial Waste,kg,6932.27,10.398405,10398.41
Industrial Waste,kg,9873.81,14.810715,14810.72
Industrial Waste,kg,2259.36,3.38904,3389.04
Industrial Waste,kg,6626.56,9.93984,9939.84
Industrial Waste,kg,6100.72,9.15108,9151.08
Industrial Waste,kg,9151.83,13.727745,13727.75
Industrial Waste,kg,1572.06,2.35809,2358.09
Industrial Waste,kg,7520.46,11.28069,11280.69
Industrial Waste,kg,5687.0,8.5305,8530.5
Industrial Waste,kg,2753.91,4.130865,4130.86
Industrial Waste,kg,4749.6,7.1244,7124.4
Industrial Waste,kg,3344.43,5.016645,5016.64
Industrial Waste,kg,5797.34,8.69601,8696.01
Industrial Waste,kg,8891.12,13.33668,13336.68
Industrial Waste,kg,5697.36,8.54604,8546.04
Industrial Waste,kg,6320.91,9.481365,9481.36
Industrial Waste,kg,5192.29,7.788435,7788.43
Industrial Waste,kg,521.14,0.78171,781.71
Industrial Waste,kg,2336.26,3.50439,3504.39
Industrial Waste,kg,4925.1,7.38765,7387.65
Industrial Waste,kg,3109.25,4.663875,4663.88
Industrial Waste,kg,1825.82,2.73873,2738.73
Industrial Waste,kg,5046.29,7.569435,7569.44
Industrial Waste,kg,3234.87,4.852305,4852.31
Industrial Waste,kg,2588.5,3.88275,3882.75
Industrial Waste,kg,4645.21,6.967815,6967.81
Industrial Waste,kg,1341.51,2.012265,2012.27
Industrial Waste,kg,9278.18,13.91727,13917.27
Industrial Waste,kg,8678.34,13.01751,13017.51
Industrial Waste,kg,7079.13,10.618695,10618.7
Industrial Waste,kg,1071.08,1.60662,1606.62
Industrial Waste,kg,7761.01,11.641515,11641.51
Industrial Waste,kg,8081.49,12.122235,12122.24
Industrial Waste,kg,7679.97,11.519955,11519.96
Industrial Waste,kg,1148.52,1.72278,1722.78
Industrial Waste,kg,6442.64,9.66396,9663.96
Industrial Waste,kg,8344.9,12.51735,12517.35
Industrial Waste,kg,5777.76,8.66664,8666.64
Industrial Waste,kg,6467.61,9.701415,9701.41
Industrial Waste,kg,4589.05,6.883575,6883.58
Industrial Waste,kg,5291.79,7.937685,7937.69
Industrial Waste,kg,353.42,0.53013,530.13
Industrial Waste,kg,6393.24,9.58986,9589.86
Industrial Waste,kg,823.66,1.23549,1235.49
Industrial Waste,kg,4355.8,6.5337,6533.7
Industrial Waste,kg,2933.62,4.40043,4400.43
Industrial Waste,kg,5458.83,8.188245,8188.24
Industrial Waste,kg,1342.83,2.014245,2014.24
Industrial Waste,kg,6919.52,10.37928,10379.28
Industrial Waste,kg,7952.17,11.928255,11928.25
Industrial Waste,kg,1641.91,2.462865,2462.87
Industrial Waste,kg,1052.09,1.578135,1578.13
Industrial Waste,kg,1463.7,2.19555,2195.55
Industrial Waste,kg,8772.5,13.15875,13158.75
Industrial Waste,kg,5286.61,7.929915,7929.91
Industrial Waste,kg,4677.94,7.01691,7016.91
Industrial Waste,kg,1076.05,1.614075,1614.07
Industrial Waste,kg,6499.06,9.74859,9748.59
Industrial Waste,kg,8681.32,13.02198,13021.98
Industrial Waste,kg,8283.58,12.42537,12425.37
Industrial Waste,kg,6264.29,9.396435,9396.43
Industrial Waste,kg,762.03,1.143045,1143.05
Industrial Waste,kg,1132.85,1.699275,1699.27
Industrial Waste,kg,502.6,0.7539,753.9
Industrial Waste,kg,2582.22,3.87333,3873.33
Industrial Waste,kg,1365.26,2.04789,2047.89
Industrial Waste,kg,2607.88,3.91182,3911.82
Industrial Waste,kg,3856.73,5.785095,5785.1
Industrial Waste,kg,9430.4,14.1456,14145.6
Industrial Waste,kg,6107.66,9.16149,9161.49
Industrial Waste,kg,8351.39,12.527085,12527.08
Industrial Waste,kg,7106.41,10.659615,10659.61
Industrial Waste,kg,1133.91,1.700865,1700.87
Industrial Waste,kg,7361.84,11.04276,11042.76
Industrial Waste,kg,2758.24,4.13736,4137.36
Industrial Waste,kg,6394.69,9.592035,9592.03
Industrial Waste,kg,3416.21,5.124315,5124.32
Industrial Waste,kg,9976.75,14.965125,14965.12
Industrial Waste,kg,2642.88,3.96432,3964.32
Industrial Waste,kg,2798.51,4.197765,4197.77
Industrial Waste,kg,9307.42,13.96113,13961.13
Industrial Waste,kg,256.2,0.3843,384.3
Industrial Waste,kg,6969.92,10.45488,10454.88
Industrial Waste,kg,7256.01,10.884015,10884.01
Industrial Waste,kg,8365.42,12.54813,12548.13
Industrial Waste,kg,9744.65,14.616975,14616.98
Industrial Waste,kg,9756.26,14.63439,14634.39
Industrial Waste,kg,662.11,0.993165,993.17
Industrial Waste,kg,8220.17,12.330255,12330.26
Industrial Waste,kg,6466.64,9.69996,9699.96
Industrial Waste,kg,6476.95,9.715425,9715.42
Industrial Waste,kg,1292.22,1.93833,1938.33
Industrial Waste,kg,6505.37,9.758055,9758.06
Industrial Waste,kg,9825.0,14.7375,14737.5
Industrial Waste,kg,9119.07,13.678605,13678.6
Industrial Waste,kg,4396.92,6.59538,6595.38
Industrial Waste,kg,409.08,0.61362,613.62
Industrial Waste,kg,3629.31,5.443965,5443.97
Industrial Waste,kg,8265.64,12.39846,12398.46
Industrial Waste,kg,7017.98,10.52697,10526.97
Industrial Waste,kg,4598.84,6.89826,6898.26
Industrial Waste,kg,560.46,0.84069,840.69
Industrial Waste,kg,4274.68,6.41202,6412.02
Industrial Waste,kg,4695.56,7.04334,7043.34
Industrial Waste,kg,9286.27,13.929405,13929.41
Industrial Waste,kg,6414.45,9.621675,9621.67
Industrial Waste,kg,3123.41,4.685115,4685.11
Industrial Waste,kg,5257.93,7.886895,7886.9
Industrial Waste,kg,669.89,1.004835,1004.83
Industrial Waste,kg,9725.96,14.58894,14588.94
Industrial Waste,kg,3607.0,5.4105,5410.5
Industrial Waste,kg,4783.89,7.175835,7175.84
Industrial Waste,kg,3559.29,5.338935,5338.94
Industrial Waste,kg,6828.29,10.242435,10242.44
Industrial Waste,kg,6625.7,9.93855,9938.55
Industrial Waste,kg,7156.07,10.734105,10734.1
Industrial Waste,kg,2688.75,4.033125,4033.12
Industrial Waste,kg,3163.53,4.745295,4745.3
Industrial Waste,kg,1261.26,1.89189,1891.89
Industrial Waste,kg,6558.54,9.83781,9837.81
Industrial Waste,kg,407.57,0.611355,611.36
Industrial Waste,kg,5980.85,8.971275,8971.27
Industrial Waste,kg,8698.26,13.04739,13047.39
Industrial Waste,kg,8909.41,13.364115,13364.11
Industrial Waste,kg,4495.89,6.743835,6743.84
Industrial Waste,kg,4598.44,6.89766,6897.66
Industrial Waste,kg,778.92,1.16838,1168.38
Industrial Waste,kg,6710.94,10.06641,10066.41
Industrial Waste,kg,8214.38,12.32157,12321.57
Industrial Waste,kg,2454.1,3.68115,3681.15
Industrial Waste,kg,4218.8,6.3282,6328.2
Industrial Waste,kg,8390.0,12.585,12585.0
Industrial Waste,kg,8772.43,13.158645,13158.65
Industrial Waste,kg,2439.37,3.659055,3659.05
Industrial Waste,kg,5510.2,8.2653,8265.3
Industrial Waste,kg,1933.01,2.899515,2899.51
Industrial Waste,kg,1027.77,1.541655,1541.65
Industrial Waste,kg,9112.09,13.668135,13668.14
Industrial Waste,kg,8206.87,12.310305,12310.31
Industrial Waste,kg,7602.75,11.404125,11404.12
Industrial Waste,kg,497.18,0.74577,745.77
Industrial Waste,kg,8438.85,12.658275,12658.28
Industrial Waste,kg,4386.06,6.57909,6579.09
Industrial Waste,kg,3430.53,5.145795,5145.8
Industrial Waste,kg,5469.3,8.20395,8203.95
Industrial Waste,kg,922.62,1.38393,1383.93
Industrial Waste,kg,7568.9,11.35335,11353.35
Industrial Waste,kg,5828.53,8.742795,8742.8
Industrial Waste,kg,1874.04,2.81106,2811.06
Industrial Waste,kg,1890.44,2.83566,2835.66
Industrial Waste,kg,1850.64,2.77596,2775.96
Industrial Waste,kg,579.45,0.869175,869.18
Industrial Waste,kg,5882.11,8.823165,8823.16
Industrial Waste,kg,8405.08,12.60762,12607.62
Industrial Waste,kg,184.81,0.277215,277.21
Industrial Waste,kg,499.56,0.74934,749.34
Industrial Waste,kg,5731.98,8.59797,8597.97
Industrial Waste,kg,8196.76,12.29514,12295.14
Industrial Waste,kg,3274.12,4.91118,4911.18
Industrial Waste,kg,3502.65,5.253975,5253.98
Industrial Waste,kg,5967.5,8.95125,8951.25
Industrial Waste,kg,2749.39,4.124085,4124.09
Industrial Waste,kg,275.82,0.41373,413.73
Industrial Waste,kg,7354.93,11.032395,11032.4
Industrial Waste,kg,6260.24,9.39036,9390.36
Industrial Waste,kg,5811.75,8.717625,8717.62
Industrial Waste,kg,7419.42,11.12913,11129.13
Industrial Waste,kg,6755.56,10.13334,10133.34
Industrial Waste,kg,2066.76,3.10014,3100.14
Industrial Waste,kg,3531.29,5.296935,5296.94
Industrial Waste,kg,1269.84,1.90476,1904.76
Industrial Waste,kg,1307.27,1.960905,1960.91
Industrial Waste,kg,6765.2,10.1478,10147.8
Industrial Waste,kg,8587.42,12.88113,12881.13
Industrial Waste,kg,9627.7,14.44155,14441.55
Industrial Waste,kg,6287.19,9.430785,9430.78
Industrial Waste,kg,1849.17,2.773755,2773.76
Industrial Waste,kg,1065.45,1.598175,1598.18
Industrial Waste,kg,8130.38,12.19557,12195.57
Industrial Waste,kg,5791.78,8.68767,8687.67
Industrial Waste,kg,6186.67,9.280005,9280.01
Industrial Waste,kg,7816.81,11.725215,11725.22
Industrial Waste,kg,7035.74,10.55361,10553.61
Industrial Waste,kg,8346.24,12.51936,12519.36
Industrial Waste,kg,571.58,0.85737,857.37
Industrial Waste,kg,7477.73,11.216595,11216.59
Industrial Waste,kg,8510.02,12.76503,12765.03
Industrial Waste,kg,2868.49,4.302735,4302.74
Industrial Waste,kg,6408.07,9.612105,9612.1
Industrial Waste,kg,3148.48,4.72272,4722.72
Industrial Waste,kg,9580.13,14.370195,14370.19
Industrial Waste,kg,343.9,0.51585,515.85
Industrial Waste,kg,5802.13,8.703195,8703.2
Industrial Waste,kg,1673.37,2.510055,2510.05
Industrial Waste,kg,7125.08,10.68762,10687.62
Industrial Waste,kg,1767.14,2.65071,2650.71
Industrial Waste,kg,2361.48,3.54222,3542.22
Industrial Waste,kg,4948.76,7.42314,7423.14
Industrial Waste,kg,9149.2,13.7238,13723.8
Industrial Waste,kg,2125.03,3.187545,3187.55
Industrial Waste,kg,1450.96,2.17644,2176.44
Industrial Waste,kg,7592.18,11.38827,11388.27
Industrial Waste,kg,5011.19,7.516785,7516.78
Industrial Waste,kg,9118.73,13.678095,13678.09
Industrial Waste,kg,1474.68,2.21202,2212.02
Industrial Waste,kg,6462.82,9.69423,9694.23
Industrial Waste,kg,2336.46,3.50469,3504.69
Industrial Waste,kg,1576.04,2.36406,2364.06
Industrial Waste,kg,6837.46,10.25619,10256.19
Industrial Waste,kg,5940.91,8.911365,8911.36
Industrial Waste,kg,7550.73,11.326095,11326.1
Industrial Waste,kg,3101.53,4.652295,4652.3
Industrial Waste,kg,4485.24,6.72786,6727.86
Industrial Waste,kg,4060.66,6.09099,6090.99
Industrial Waste,kg,9841.05,14.761575,14761.57
Industrial Waste,kg,2929.57,4.394355,4394.35
Industrial Waste,kg,2955.22,4.43283,4432.83
Industrial Waste,kg,3551.94,5.32791,5327.91
Industrial Waste,kg,5650.29,8.475435,8475.44
Industrial Waste,kg,2530.7,3.79605,3796.05
Industrial Waste,kg,9153.75,13.730625,13730.62
Industrial Waste,kg,2664.2,3.9963,3996.3
Industrial Waste,kg,8959.2,13.4388,13438.8
Industrial Waste,kg,1043.72,1.56558,1565.58
Industrial Waste,kg,6569.06,9.85359,9853.59
Industrial Waste,kg,9070.79,13.606185,13606.19
Industrial Waste,kg,1695.81,2.543715,2543.72
Industrial Waste,kg,9683.59,14.525385,14525.39
Industrial Waste,kg,4534.3,6.80145,6801.45
Industrial Waste,kg,9457.69,14.186535,14186.54
Industrial Waste,kg,6771.43,10.157145,10157.15
Industrial Waste,kg,3022.85,4.534275,4534.27
Industrial Waste,kg,1891.14,2.83671,2836.71
Industrial Waste,kg,3044.31,4.566465,4566.47
Industrial Waste,kg,939.24,1.40886,1408.86
Industrial Waste,kg,1447.24,2.17086,2170.86
Industrial Waste,kg,1055.56,1.58334,1583.34
Industrial Waste,kg,4235.21,6.352815,6352.82
Industrial Waste,kg,7957.83,11.936745,11936.75
Industrial Waste,kg,1422.42,2.13363,2133.63
Industrial Waste,kg,1311.9,1.96785,1967.85
Industrial Waste,kg,6437.86,9.65679,9656.79
Industrial Waste,kg,1979.86,2.96979,2969.79
Industrial Waste,kg,985.12,1.47768,1477.68
Industrial Waste,kg,1676.82,2.51523,2515.23
Industrial Waste,kg,9238.08,13.85712,13857.12
Industrial Waste,kg,8216.5,12.32475,12324.75
Industrial Waste,kg,3547.1,5.32065,5320.65
Industrial Waste,kg,6561.65,9.842475,9842.48
Industrial Waste,kg,5377.38,8.06607,8066.07
Industrial Waste,kg,6774.47,10.161705,10161.71
Industrial Waste,kg,6829.88,10.24482,10244.82
Industrial Waste,kg,6291.05,9.436575,9436.58
Industrial Waste,kg,2668.35,4.002525,4002.53
Industrial Waste,kg,399.67,0.599505,599.51
Industrial Waste,kg,4561.11,6.841665,6841.66
Industrial Waste,kg,8910.83,13.366245,13366.25
Industrial Waste,kg,5699.28,8.54892,8548.92
Industrial Waste,kg,8325.59,12.488385,12488.39
Industrial Waste,kg,9916.33,14.874495,14874.49
Industrial Waste,kg,1644.53,2.466795,2466.8
Industrial Waste,kg,6920.86,10.38129,10381.29
Industrial Waste,kg,6746.19,10.119285,10119.28
Industrial Waste,kg,9799.75,14.699625,14699.63
Industrial Waste,kg,9856.15,14.784225,14784.22
Industrial Waste,kg,6869.92,10.30488,10304.88
Industrial Waste,kg,2443.71,3.665565,3665.57
Industrial Waste,kg,7987.57,11.981355,11981.36
Industrial Waste,kg,1079.22,1.61883,1618.83
Industrial Waste,kg,7809.19,11.713785,11713.78
Industrial Waste,kg,9102.86,13.65429,13654.29
Industrial Waste,kg,3834.51,5.751765,5751.77
Industrial Waste,kg,6310.05,9.465075,9465.08
Industrial Waste,kg,4307.13,6.460695,6460.7
Industrial Waste,kg,4383.27,6.574905,6574.91
Industrial Waste,kg,3110.61,4.665915,4665.91
Industrial Waste,kg,7623.67,11.435505,11435.51
Industrial Waste,kg,9362.4,14.0436,14043.6
Industrial Waste,kg,9408.1,14.11215,14112.15
Industrial Waste,kg,1756.07,2.634105,2634.11
Industrial Waste,kg,8748.69,13.123035,13123.04
Industrial Waste,kg,7376.94,11.06541,11065.41
Industrial Waste,kg,2535.85,3.803775,3803.78
Industrial Waste,kg,682.17,1.023255,1023.25
Industrial Waste,kg,2687.29,4.030935,4030.94
Industrial Waste,kg,9122.96,13.68444,13684.44
Industrial Waste,kg,6335.45,9.503175,9503.18
Industrial Waste,kg,7213.34,10.82001,10820.01
Industrial Waste,kg,2578.95,3.868425,3868.42
Industrial Waste,kg,7196.69,10.795035,10795.03
Industrial Waste,kg,290.93,0.436395,436.4
Industrial Waste,kg,3759.46,5.63919,5639.19
Industrial Waste,kg,6271.27,9.406905,9406.91
Industrial Waste,kg,1469.5,2.20425,2204.25
Industrial Waste,kg,8231.81,12.347715,12347.71
Industrial Waste,kg,2357.96,3.53694,3536.94
Industrial Waste,kg,6526.29,9.789435,9789.44
Industrial Waste,kg,4057.92,6.08688,6086.88
Industrial Waste,kg,5964.48,8.94672,8946.72
Industrial Waste,kg,1083.43,1.625145,1625.14
Industrial Waste,kg,178.96,0.26844,268.44
Industrial Waste,kg,9096.55,13.644825,13644.82
Industrial Waste,kg,2703.6,4.0554,4055.4
Industrial Waste,kg,8198.57,12.297855,12297.85
Industrial Waste,kg,9993.51,14.990265,14990.27
Industrial Waste,kg,2122.2,3.1833,3183.3
Industrial Waste,kg,2659.06,3.98859,3988.59
Industrial Waste,kg,6631.97,9.947955,9947.95
Industrial Waste,kg,9654.83,14.482245,14482.25
Industrial Waste,kg,9158.99,13.738485,13738.49
Industrial Waste,kg,5033.73,7.550595,7550.59
Industrial Waste,kg,7953.15,11.929725,11929.73
Industrial Waste,kg,1366.1,2.04915,2049.15
Industrial Waste,kg,9774.61,14.661915,14661.92
Industrial Waste,kg,9643.89,14.465835,14465.84
